% Attribution-Relation File automatically generated using MIRtoolbox1.6.3.2

@RELATION MIRtoolbox1.6.3.2

@ATTRIBUTE _Cepstrum_PeakPosMean NUMERIC
@ATTRIBUTE _Cepstrum_PeakPosStd NUMERIC
@ATTRIBUTE _Cepstrum_PeakPosSlope NUMERIC
@ATTRIBUTE _Cepstrum_PeakPosPeriodFreq NUMERIC
@ATTRIBUTE _Cepstrum_PeakPosPeriodAmp NUMERIC
@ATTRIBUTE _Cepstrum_PeakPosPeriodEntropy NUMERIC
@ATTRIBUTE _Cepstrum_PeakMagMean NUMERIC
@ATTRIBUTE _Cepstrum_PeakMagStd NUMERIC
@ATTRIBUTE _Cepstrum_PeakMagSlope NUMERIC
@ATTRIBUTE _Cepstrum_PeakMagPeriodFreq NUMERIC
@ATTRIBUTE _Cepstrum_PeakMagPeriodAmp NUMERIC
@ATTRIBUTE _Cepstrum_PeakMagPeriodEntropy NUMERIC
@ATTRIBUTE _MFCC_Mean_1 NUMERIC
@ATTRIBUTE _MFCC_Mean_2 NUMERIC
@ATTRIBUTE _MFCC_Mean_3 NUMERIC
@ATTRIBUTE _MFCC_Mean_4 NUMERIC
@ATTRIBUTE _MFCC_Mean_5 NUMERIC
@ATTRIBUTE _MFCC_Mean_6 NUMERIC
@ATTRIBUTE _MFCC_Mean_7 NUMERIC
@ATTRIBUTE _MFCC_Mean_8 NUMERIC
@ATTRIBUTE _MFCC_Mean_9 NUMERIC
@ATTRIBUTE _MFCC_Mean_10 NUMERIC
@ATTRIBUTE _MFCC_Mean_11 NUMERIC
@ATTRIBUTE _MFCC_Mean_12 NUMERIC
@ATTRIBUTE _MFCC_Mean_13 NUMERIC
@ATTRIBUTE _Chromagram_Mean_1 NUMERIC
@ATTRIBUTE _Chromagram_Mean_2 NUMERIC
@ATTRIBUTE _Chromagram_Mean_3 NUMERIC
@ATTRIBUTE _Chromagram_Mean_4 NUMERIC
@ATTRIBUTE _Chromagram_Mean_5 NUMERIC
@ATTRIBUTE _Chromagram_Mean_6 NUMERIC
@ATTRIBUTE _Chromagram_Mean_7 NUMERIC
@ATTRIBUTE _Chromagram_Mean_8 NUMERIC
@ATTRIBUTE _Chromagram_Mean_9 NUMERIC
@ATTRIBUTE _Chromagram_Mean_10 NUMERIC
@ATTRIBUTE _Chromagram_Mean_11 NUMERIC
@ATTRIBUTE _Chromagram_Mean_12 NUMERIC
@ATTRIBUTE _Zero-crossingrate_Mean NUMERIC
@ATTRIBUTE _RMSenergy_Mean NUMERIC
@ATTRIBUTE _Rolloff_Mean NUMERIC
@ATTRIBUTE _AverageofRolloff_Mean NUMERIC
@ATTRIBUTE _Rolloff_Mean_2 NUMERIC
@ATTRIBUTE _AverageofRolloff_Mean_2 NUMERIC
@ATTRIBUTE _Pitch_Mean NUMERIC
@ATTRIBUTE _Pitch_Mean_2 NUMERIC
@ATTRIBUTE _Pitch_Std NUMERIC
@ATTRIBUTE _Pitch_Slope NUMERIC
@ATTRIBUTE _Pitch_PeriodFreq NUMERIC
@ATTRIBUTE _Pitch_PeriodAmp NUMERIC
@ATTRIBUTE _Pitch_PeriodEntropy NUMERIC
@ATTRIBUTE _Lowenergy_Mean NUMERIC
@ATTRIBUTE _Spectralcentroid_Mean NUMERIC
@ATTRIBUTE _Spectralspread_Mean NUMERIC
@ATTRIBUTE _Spectralskewness_Mean NUMERIC
@ATTRIBUTE _Spectralkurtosis_Mean NUMERIC
@ATTRIBUTE _Spectralflatness_Mean NUMERIC
@ATTRIBUTE class {1,2,3,4,5,6,7}

@DATA
2.245810e+02 5.367503e+01 2.763700e-01 NaN NaN 9.306094e-01 1.476281e+02 1.104436e+02 3.803077e-01 NaN NaN 8.353792e-01 2.340347e+01 -2.056691e+01 1.481710e+01 -1.123681e+01 5.705219e+00 -2.212856e+00 -1.981699e+00 3.447246e+00 -4.321250e+00 4.813584e+00 -3.785511e+00 1.897172e+00 1.106636e-01 4.180610e-01 2.778381e-01 3.950912e-01 1.046462e-01 2.112228e-01 1.000000e+00 8.027391e-01 2.217173e-02 4.695390e-02 6.447501e-02 6.063885e-01 4.304039e-01 1.511839e+03 1.954918e+00 750 1.167969e+03 1.908203e+03 2.117188e+03 2.362715e+02 3.724853e+02 3.946891e+02 -2.466026e-01 NaN NaN 8.790059e-01 6.250000e-01 1.448389e+03 8.160453e+02 9.147861e-01 3.265740e+00 4.885086e-01 1
2.198960e+02 5.467521e+01 -1.171442e-01 NaN NaN 9.389754e-01 1.687739e+02 1.096142e+02 -9.544255e-02 2.857143e+00 4.438378e-01 9.404234e-01 2.360028e+01 -1.951906e+01 1.658938e+01 -1.085805e+01 5.451553e+00 -2.157317e+00 -1.566951e+00 3.391064e+00 -4.932021e+00 4.696490e+00 -3.743315e+00 1.829093e+00 -9.773018e-02 1.841930e-01 1.433903e-01 4.429863e-01 6.136717e-01 2.721537e-01 5.901883e-01 2.550733e-04 4.633802e-02 3.505224e-01 6.330858e-01 9.999999e-01 2.052404e-01 1.245310e+03 1.891514e+00 5.380859e+02 6.484375e+02 2.302734e+03 2.135938e+03 2.278593e+02 4.195694e+02 4.806609e+02 -1.982239e-01 1.333333e+01 6.378247e-01 8.065221e-01 5.000000e-01 1.526528e+03 1.013167e+03 3.628723e-01 1.996235e+00 5.591784e-01 1
2.160943e+02 2.614479e+01 -2.813469e-01 NaN NaN 9.404984e-01 2.093818e+02 7.461384e+01 2.119412e-01 NaN NaN 9.212131e-01 2.445407e+01 -2.077312e+01 1.519770e+01 -1.018676e+01 4.948229e+00 -2.455675e+00 -1.672056e+00 3.633000e+00 -4.627555e+00 4.153965e+00 -3.168643e+00 2.114737e+00 -3.873049e-01 2.416209e-02 1.916470e-02 8.298638e-02 1.908663e-01 5.960089e-01 6.359372e-01 2.140071e-01 2.038249e-01 5.768878e-01 9.734094e-01 1.000000e+00 3.052096e-01 8.886174e+02 1.786340e+00 6.787109e+02 5.991848e+02 1.810547e+03 1.783288e+03 2.265510e+02 2.202319e+02 1.565008e+01 -7.299803e-01 NaN NaN 9.434236e-01 6.086957e-01 1.319894e+03 7.099837e+02 4.893194e-01 2.709402e+00 3.264068e-01 1
2.288293e+02 3.543140e+01 -2.866704e-01 NaN NaN 9.478105e-01 1.901345e+02 7.203357e+01 5.379402e-01 8.510638e-01 1.048142e-01 9.461740e-01 2.515154e+01 -2.077531e+01 1.579084e+01 -1.061436e+01 5.404514e+00 -1.811902e+00 -1.719775e+00 3.412909e+00 -4.783519e+00 4.354062e+00 -3.384255e+00 1.856021e+00 -1.246940e-01 4.738508e-01 3.203584e-03 6.842320e-03 0 8.371089e-04 2.688311e-01 2.414129e-01 4.876385e-03 5.211211e-02 2.220982e-01 9.999999e-01 8.522346e-01 8.711602e+02 1.409715e+00 5.224609e+02 5.696023e+02 1.879395e+03 1.816761e+03 2.324738e+02 2.579149e+02 2.049884e+02 -4.953899e-02 NaN NaN 9.310660e-01 5.454545e-01 1.259299e+03 7.909680e+02 6.805013e-01 2.617549e+00 3.942322e-01 1
2.221558e+02 7.012313e+01 -1.486219e-01 6.666667e+00 8.454171e-01 9.525922e-01 1.207322e+02 8.088968e+01 -2.584916e-01 2.222222e+00 6.424931e-01 9.277693e-01 2.460731e+01 -2.103363e+01 1.636794e+01 -1.108081e+01 5.049429e+00 -2.425088e+00 -1.699076e+00 3.711918e+00 -5.041764e+00 4.466824e+00 -3.363840e+00 1.892551e+00 -2.340487e-01 6.637456e-01 9.021831e-02 7.278511e-02 6.781700e-01 7.807510e-01 3.670488e-01 1.393417e-01 1.499818e-01 9.561934e-01 9.999999e-01 9.810585e-01 8.354934e-01 1.306577e+03 1.174118e+00 6.704102e+02 8.075521e+02 2.080566e+03 2.169271e+03 1.309258e+03 4.912873e+02 4.440042e+02 1.060785e-01 3.076923e+00 5.226994e-01 9.361788e-01 6.197183e-01 1.501510e+03 8.406183e+02 3.162750e-01 2.233829e+00 4.600881e-01 1
2.247272e+02 4.847923e+01 -3.337287e-01 NaN NaN 9.320203e-01 1.909054e+02 1.198633e+02 -5.890466e-01 NaN NaN 8.583380e-01 2.322699e+01 -2.019671e+01 1.509066e+01 -1.130838e+01 5.518425e+00 -2.081219e+00 -1.734689e+00 3.600379e+00 -4.566605e+00 4.472840e+00 -3.488145e+00 1.963421e+00 -1.012241e-01 5.055469e-02 1.488434e-01 2.457649e-01 5.426077e-02 4.835805e-01 7.440515e-01 1.907983e-01 1.815980e-01 1.069967e-02 3.401640e-01 1.000000e+00 4.335570e-01 1.373780e+03 1.868926e+00 7.207031e+02 1.032169e+03 2.091797e+03 2.318015e+03 2.311633e+02 2.355264e+02 6.547268e+00 -1.308371e+00 NaN NaN 9.314362e-01 4.705882e-01 1.462203e+03 8.857458e+02 7.729244e-01 2.657367e+00 4.965766e-01 1
2.167635e+02 9.147098e+01 -1.587943e-01 20 8.562547e-01 9.328709e-01 9.234048e+01 7.784935e+01 -2.698165e-01 3.636364e+00 6.250630e-01 9.013786e-01 2.475693e+01 -2.085254e+01 1.516890e+01 -1.177128e+01 6.122346e+00 -1.985991e+00 -2.193924e+00 3.421048e+00 -4.969938e+00 4.786051e+00 -3.095049e+00 2.017990e+00 -3.017821e-01 4.316468e-01 4.178134e-01 4.769115e-01 7.654063e-01 8.498309e-01 9.175625e-01 1.472859e-01 7.691833e-03 6.633287e-02 4.671703e-01 9.999999e-01 6.735170e-01 1.517711e+03 1.231263e+00 6.928711e+02 1.087358e+03 1.568848e+03 2.014560e+03 2.245891e+02 5.146740e+02 4.997626e+02 -4.420517e-01 20 5.241014e-01 8.659772e-01 7.608696e-01 1.298533e+03 8.093947e+02 1.201315e+00 3.780518e+00 4.430346e-01 1
2.053104e+02 7.505899e+01 2.965180e-01 2.000000e+01 8.594179e-01 9.428975e-01 1.380361e+02 9.357460e+01 5.723611e-01 8.000000e+00 7.223842e-01 8.962615e-01 2.467829e+01 -2.020244e+01 1.485135e+01 -1.074884e+01 5.599226e+00 -1.659248e+00 -1.686942e+00 3.148695e+00 -4.535119e+00 4.599161e+00 -3.517239e+00 2.074764e+00 -4.554703e-02 7.211388e-01 1.029601e-03 2.369998e-01 2.559396e-01 0 2.821552e-01 9.199033e-01 3.251470e-02 0 0 2.071673e-01 9.999999e-01 1.311657e+03 1.659929e+00 7.167969e+02 9.408482e+02 1.470703e+03 1.935268e+03 2.440721e+02 6.266593e+02 5.344414e+02 -3.780285e-01 3.076923e+00 3.529173e-01 9.217593e-01 6.896552e-01 1.167309e+03 7.066180e+02 1.182743e+00 4.147184e+00 3.226128e-01 1
2.154628e+02 6.656011e+01 -3.054945e-01 6.666667e+00 8.263678e-01 9.465414e-01 1.129835e+02 8.516304e+01 -6.152850e-01 3.333333e+00 5.338915e-01 9.274704e-01 2.512125e+01 -2.062496e+01 1.496238e+01 -1.132974e+01 5.624400e+00 -2.076870e+00 -2.138131e+00 3.621756e+00 -4.427805e+00 4.576478e+00 -3.524004e+00 1.758283e+00 -2.072616e-01 1.954865e-01 1.899649e-01 2.255488e-01 6.946659e-01 9.999999e-01 4.015905e-01 4.000781e-01 2.420938e-01 5.574904e-01 9.882433e-01 3.941215e-01 4.169768e-02 1.279444e+03 1.281791e+00 6.616211e+02 8.066860e+02 1.493164e+03 2.070494e+03 1.014794e+03 3.738580e+02 3.305615e+02 1.185059e+00 NaN NaN 9.308627e-01 5.869565e-01 1.189581e+03 7.214210e+02 1.294679e+00 4.361928e+00 4.036101e-01 1
2.262970e+02 5.277219e+01 -2.906156e-01 5.970149e-01 2.018349e-01 9.583456e-01 1.518461e+02 8.278916e+01 1.323171e-02 4.000000e+00 7.946544e-01 9.486137e-01 2.562180e+01 -2.080021e+01 1.579009e+01 -1.129542e+01 5.671833e+00 -1.984434e+00 -2.078351e+00 3.631908e+00 -4.719341e+00 4.441904e+00 -3.485428e+00 1.786381e+00 -2.429905e-01 4.268801e-01 2.685573e-01 6.884699e-03 2.981209e-01 5.971288e-01 1.290684e-01 3.673747e-01 2.164982e-01 4.119210e-01 7.634487e-01 5.657589e-01 1.000000e+00 1.155540e+03 1.309313e+00 5.480957e+02 7.647059e+02 1.580078e+03 1.836765e+03 1.252284e+03 3.779556e+02 3.576365e+02 -3.241596e-02 2.857143e+00 4.704126e-01 9.510842e-01 5.529412e-01 1.184127e+03 7.859316e+02 1.076015e+00 3.448205e+00 4.083398e-01 1
